Date,Currency,Mean,Buy,Sell
6/26/2020,JPY,99.4352,99.3279,99.5425
6/25/2020,JPY,99.6609,99.5532,99.7686
6/24/2020,JPY,100.0606,99.9524,100.1688
6/23/2020,JPY,99.625,99.5221,99.7279
6/22/2020,JPY,99.5147,99.4071,99.6223
6/19/2020,JPY,99.4045,99.2877,99.5213
6/18/2020,JPY,99.4813,99.3737,99.5888
6/17/2020,JPY,99.2916,99.1937,99.3895
6/16/2020,JPY,99.1492,99.0422,99.2561
6/15/2020,JPY,99.1709,99.0592,99.2825
12/6/2020,JPY,99.4117,99.3137,99.5097
11/6/2020,JPY,99.3125,99.2147,99.4103
10/6/2020,JPY,98.6788,98.5724,98.7852
9/6/2020,JPY,97.3996,97.2946,97.5046
8/6/2020,JPY,96.8387,96.7342,96.9432
5/6/2020,JPY,97.1805,97.0755,97.2854
4/6/2020,JPY,97.2941,97.189,97.3992
3/6/2020,JPY,98.2408,98.1349,98.3467
2/6/2020,JPY,99.695,99.5877,99.8023
5/29/2020,JPY,99.2746,99.1679,99.3812
5/28/2020,JPY,99.37,99.2726,99.4675
5/27/2020,JPY,99.5944,99.4968,99.692
5/26/2020,JPY,99.2236,99.117,99.3301
5/22/2020,JPY,99.2986,99.192,99.4053
5/21/2020,JPY,99.4089,99.302,99.5158
5/20/2020,JPY,99.1413,99.0439,99.2388
5/19/2020,JPY,99.3528,99.2551,99.4505
5/18/2020,JPY,100.0143,99.9115,100.1171
5/15/2020,JPY,99.9123,99.8047,100.0198
5/14/2020,JPY,99.7751,99.6768,99.8734
5/13/2020,JPY,99.3774,99.2795,99.4754
12/5/2020,JPY,98.8807,98.7694,98.992
11/5/2020,JPY,99.1321,99.025,99.2393
8/5/2020,JPY,99.5715,99.4636,99.6795
7/5/2020,JPY,99.9263,99.8183,100.0344
6/5/2020,JPY,99.6243,99.5122,99.7365
5/5/2020,JPY,99.9804,99.8775,100.0833
4/5/2020,JPY,100.506,100.4078,100.6041
4/30/2020,JPY,100.7101,100.6118,100.8084
4/29/2020,JPY,100.5483,100.4454,100.6512
4/28/2020,JPY,100.0077,99.9051,100.1103
4/27/2020,JPY,99.6798,99.5772,99.7823
4/24/2020,JPY,99.8226,99.7159,99.9294
4/23/2020,JPY,99.532,99.4344,99.6295
4/22/2020,JPY,99.4323,99.3347,99.5298
4/21/2020,JPY,99.2178,99.1111,99.3244
4/20/2020,JPY,98.9751,98.8732,99.0769
4/17/2020,JPY,98.7429,98.6362,98.8497
4/16/2020,JPY,98.1683,98.0528,98.2837
4/15/2020,JPY,98.9336,98.8266,99.0406
4/14/2020,JPY,98.3232,98.2258,98.4206
9/4/2020,JPY,97.3537,97.2484,97.4589
8/4/2020,JPY,97.7634,97.6626,97.8642
7/4/2020,JPY,97.5932,97.4878,97.6985
6/4/2020,JPY,97.5409,97.4356,97.6462
3/4/2020,JPY,97.9289,97.8272,98.0307
2/4/2020,JPY,98.1325,98.0273,98.2377
1/4/2020,JPY,97.1852,97.0765,97.2938
3/31/2020,JPY,96.687,96.586,96.788
3/30/2020,JPY,95.995,95.8874,96.1026
3/27/2020,JPY,95.7983,95.6941,95.9026
3/26/2020,JPY,95.291,95.1885,95.3936
3/25/2020,JPY,95.8571,95.7558,95.9585
3/24/2020,JPY,96.4593,96.3504,96.5683
3/23/2020,JPY,95.8689,95.7531,95.9846
3/20/2020,JPY,95.5558,95.4405,95.6712
3/19/2020,JPY,96.5435,96.4285,96.6585
3/18/2020,JPY,97.0939,96.9867,97.2012
3/17/2020,JPY,98.0095,97.9008,98.1182
3/16/2020,JPY,96.4658,96.3567,96.5748
3/13/2020,JPY,98.1868,98.074,98.2996
12/3/2020,JPY,98.0045,97.8902,98.1189
11/3/2020,JPY,98.1897,98.0814,98.298
10/3/2020,JPY,98.2838,98.1742,98.3934
9/3/2020,JPY,97.5104,97.4015,97.6192
6/3/2020,JPY,95.9739,95.8669,96.081
5/3/2020,JPY,95.6771,95.5752,95.779
4/3/2020,JPY,95.3182,95.2118,95.4246
3/3/2020,JPY,94.0865,93.9894,94.1837
2/3/2020,JPY,93.1836,93.0786,93.2885
2/28/2020,JPY,91.8815,91.778,91.985
2/27/2020,JPY,91.3651,91.2622,91.4681
2/26/2020,JPY,91.4748,91.372,91.5777
2/25/2020,JPY,91.0564,90.9541,91.1587
2/24/2020,JPY,90.4305,90.329,90.5319
2/21/2020,JPY,90.4697,90.3682,90.5711
2/20/2020,JPY,91.4164,91.3137,91.5191
2/19/2020,JPY,92.0898,91.9861,92.1935
2/18/2020,JPY,91.8182,91.7231,91.9134
2/17/2020,JPY,91.6142,91.5106,91.7178
2/14/2020,JPY,91.6566,91.5613,91.7519
2/13/2020,JPY,91.5427,91.4476,91.6377
12/2/2020,JPY,91.6703,91.5708,91.7697
10/2/2020,JPY,91.6024,91.4946,91.7102
7/2/2020,JPY,91.3861,91.2827,91.4896
6/2/2020,JPY,91.4631,91.3595,91.5667
5/2/2020,JPY,91.9767,91.8808,92.0726
4/2/2020,JPY,92.5403,92.4312,92.6495
3/2/2020,JPY,92.5512,92.4548,92.6476
1/31/2020,JPY,92.2121,92.1123,92.312
1/30/2020,JPY,92.3057,92.2099,92.4016
1/29/2020,JPY,92.4216,92.3173,92.5259
1/28/2020,JPY,92.5384,92.4427,92.6341
1/27/2020,JPY,92.4794,92.3792,92.5795
1/27/2020,JPY,92.4794,92.3792,92.5795
1/24/2020,JPY,92.0801,91.9804,92.1798
1/23/2020,JPY,92.0505,91.955,92.1459
1/22/2020,JPY,91.8142,91.715,91.9134
1/21/2020,JPY,91.7521,91.6572,91.847
1/20/2020,JPY,91.616,91.5211,91.7109
1/17/2020,JPY,91.6317,91.5285,91.7349
1/16/2020,JPY,92.2633,92.1681,92.3585
1/15/2020,JPY,92.111,92.0076,92.2144
1/14/2020,JPY,92.3781,92.2745,92.4817
1/13/2020,JPY,92.4941,92.3902,92.5981
10/1/2020,JPY,92.7155,92.6115,92.8194
9/1/2020,JPY,93.3004,93.1956,93.4052
8/1/2020,JPY,93.3735,93.2683,93.4786
7/1/2020,JPY,93.1574,93.0523,93.2624
6/1/2020,JPY,93.4054,93.3043,93.5066
3/1/2020,JPY,92.8656,92.7608,92.9704
2/1/2020,JPY,93.3219,93.217,93.4269
12/31/2019,JPY,92.8032,92.7074,92.899
12/30/2019,JPY,92.3698,92.2659,92.4738
12/27/2019,JPY,92.1136,92.0095,92.2176
12/24/2019,JPY,91.9899,91.8859,92.0939
12/23/2019,JPY,92.1023,91.9982,92.2064
12/20/2019,JPY,92.0709,91.9669,92.175
12/19/2019,JPY,92.0626,91.9629,92.1622
12/18/2019,JPY,92.6777,92.5822,92.7732
12/17/2019,JPY,92.8864,92.7823,92.9905
12/16/2019,JPY,92.7769,92.6814,92.8724
12/13/2019,JPY,93.5391,93.4299,93.6483
11/12/2019,JPY,93.329,93.2285,93.4296
10/12/2019,JPY,93.4493,93.3443,93.5544
9/12/2019,JPY,93.3987,93.298,93.4994
6/12/2019,JPY,93.4757,93.3709,93.5804
5/12/2019,JPY,93.8534,93.7484,93.9584
4/12/2019,JPY,94.0647,93.9597,94.1696
3/12/2019,JPY,93.7121,93.6036,93.8205
2/12/2019,JPY,93.571,93.467,93.675
11/29/2019,JPY,93.8829,93.7873,93.9785
11/28/2019,JPY,93.8603,93.7602,93.9604
11/27/2019,JPY,93.8433,93.7474,93.9392
11/26/2019,JPY,93.6828,93.5824,93.7833
11/25/2019,JPY,93.5341,93.4334,93.6349
11/22/2019,JPY,93.3995,93.2944,93.5045
11/21/2019,JPY,93.5052,93.4001,93.6102
11/20/2019,JPY,93.8006,93.7041,93.897
11/19/2019,JPY,93.7282,93.6276,93.8288
11/18/2019,JPY,93.6987,93.5939,93.8036
11/15/2019,JPY,93.9628,93.8578,94.0678
11/14/2019,JPY,93.809,93.7042,93.9139
11/13/2019,JPY,93.9079,93.8033,94.0125
12/11/2019,JPY,93.8127,93.7082,93.9172
11/11/2019,JPY,94.0211,93.9164,94.1257
8/11/2019,JPY,94.1904,94.0756,94.3052
7/11/2019,JPY,94.7086,94.6035,94.8136
6/11/2019,JPY,94.7844,94.6822,94.8866
5/11/2019,JPY,94.9462,94.8466,95.0458
4/11/2019,JPY,95.4084,95.3055,95.5113
1/11/2019,JPY,95.3791,95.2718,95.4864
10/31/2019,JPY,94.793,94.6908,94.8952
10/30/2019,JPY,95.0041,94.9079,95.1004
10/29/2019,JPY,95.1065,95.0015,95.2114
10/28/2019,JPY,95.1972,95.0921,95.3023
10/25/2019,JPY,95.1507,95.0454,95.256
10/24/2019,JPY,95.301,95.1957,95.4062
10/23/2019,JPY,95.4482,95.3428,95.5535
10/22/2019,JPY,95.6061,95.5007,95.7114
10/18/2019,JPY,95.5276,95.4223,95.6329
10/17/2019,JPY,95.4349,95.3385,95.5313
10/16/2019,JPY,95.6422,95.5367,95.7476
10/15/2019,JPY,95.7914,95.6903,95.8926
10/14/2019,JPY,95.7312,95.6257,95.8367
11/10/2019,JPY,96.6122,96.5146,96.7098
9/10/2019,JPY,97.0865,96.9819,97.191
8/10/2019,JPY,97.046,96.9389,97.1531
7/10/2019,JPY,97.1517,97.0536,97.2498
4/10/2019,JPY,96.973,96.866,97.08
3/10/2019,JPY,96.9809,96.8856,97.0762
2/10/2019,JPY,95.8242,95.7283,95.9202
1/10/2019,JPY,96.0974,95.9915,96.2032
9/30/2019,JPY,96.3733,96.276,96.4705
9/27/2019,JPY,96.5647,96.4627,96.6667
9/26/2019,JPY,96.4495,96.3522,96.5469
9/25/2019,JPY,96.4365,96.3302,96.5428
9/24/2019,JPY,96.4337,96.3364,96.531
9/23/2019,JPY,96.404,96.3054,96.5026
9/20/2019,JPY,96.1274,96.0201,96.2346
9/19/2019,JPY,96.0427,95.9369,96.1484
9/18/2019,JPY,95.9224,95.8194,96.0255
9/17/2019,JPY,96.2173,96.1202,96.3145
9/16/2019,JPY,96.0558,95.9499,96.1617
9/13/2019,JPY,96.2836,96.1774,96.3898
12/9/2019,JPY,96.3269,96.2207,96.4331
11/9/2019,JPY,96.6889,96.5911,96.7867
10/9/2019,JPY,96.9469,96.8308,97.063
9/9/2019,JPY,97.2645,97.1572,97.3719
6/9/2019,JPY,97.1627,97.0614,97.2641
5/9/2019,JPY,97.7094,97.6015,97.8173
4/9/2019,JPY,97.7867,97.6787,97.8947
3/9/2019,JPY,97.4357,97.3293,97.5422
2/9/2019,JPY,97.5627,97.4548,97.6707
8/30/2019,JPY,97.2894,97.1818,97.3971
8/29/2019,JPY,97.6954,97.5898,97.8011
8/28/2019,JPY,97.7311,97.6274,97.8348
8/27/2019,JPY,97.4054,97.2979,97.5129
8/26/2019,JPY,96.9408,96.8332,97.0484
8/23/2019,JPY,96.7275,96.6201,96.835
8/22/2019,JPY,96.7452,96.6376,96.8528
8/21/2019,JPY,96.9352,96.8274,97.0431
8/20/2019,JPY,96.9286,96.8198,97.0374
8/19/2019,JPY,97.1678,97.0718,97.2637
8/16/2019,JPY,97.3592,97.2539,97.4646
8/15/2019,JPY,97.501,97.4,97.602
8/14/2019,JPY,97.9262,97.8128,98.0396
8/13/2019,JPY,97.4395,97.3286,97.5505
9/8/2019,JPY,97.3888,97.2835,97.4942
8/8/2019,JPY,97.8456,97.7385,97.9528
7/8/2019,JPY,96.992,96.8844,97.0996
6/8/2019,JPY,97.3598,97.2602,97.4594
5/8/2019,JPY,97.1567,97.0532,97.2602
2/8/2019,JPY,95.1142,95.009,95.2195
1/8/2019,JPY,95.9538,95.8573,96.0503
7/31/2019,JPY,95.9265,95.8339,96.0191
7/30/2019,JPY,95.8186,95.7221,95.915
7/29/2019,JPY,95.6244,95.5235,95.7254
7/26/2019,JPY,95.5581,95.4529,95.6634
7/25/2019,JPY,96.315,96.209,96.421
7/24/2019,JPY,95.9567,95.8598,96.0536
7/23/2019,JPY,96.0144,95.9172,96.1115
7/22/2019,JPY,95.8684,95.7621,95.9746
7/19/2019,JPY,95.4611,95.3553,95.567
7/18/2019,JPY,95.6939,95.6004,95.7873
7/17/2019,JPY,95.2204,95.1148,95.326
7/16/2019,JPY,95.5066,95.4095,95.6038
7/15/2019,JPY,95.2971,95.2039,95.3902
12/7/2019,JPY,95.0207,94.9152,95.1262
11/7/2019,JPY,94.7675,94.6623,94.8727
10/7/2019,JPY,94.4605,94.3556,94.5655
9/7/2019,JPY,94.5204,94.424,94.6168
8/7/2019,JPY,94.7314,94.626,94.8369
5/7/2019,JPY,95.2002,95.103,95.2974
4/7/2019,JPY,94.9148,94.8088,95.0208
3/7/2019,JPY,95.2127,95.1115,95.314
2/7/2019,JPY,94.8603,94.7548,94.9658
1/7/2019,JPY,95.0026,94.8966,95.1087
6/28/2019,JPY,94.8656,94.7597,94.9716
6/27/2019,JPY,94.9227,94.8165,95.0288
6/26/2019,JPY,95.1107,95.0043,95.217
6/25/2019,JPY,95.2961,95.1893,95.403
6/24/2019,JPY,94.8141,94.7122,94.916
6/21/2019,JPY,95.0922,94.9899,95.1944
6/20/2019,JPY,93.9673,93.862,94.0725
6/19/2019,JPY,94.1729,94.0676,94.2783
6/18/2019,JPY,93.982,93.8769,94.0871
6/17/2019,JPY,93.9572,93.8519,94.0625
6/14/2019,JPY,93.6054,93.5089,93.7019
6/13/2019,JPY,93.5792,93.4739,93.6844
12/6/2019,JPY,93.5573,93.4607,93.6539
11/6/2019,JPY,93.2738,93.1731,93.3745
10/6/2019,JPY,93.6477,93.5378,93.7575
7/6/2019,JPY,93.4114,93.3063,93.5166
6/6/2019,JPY,93.6691,93.5681,93.7702
4/6/2019,JPY,93.8783,93.7725,93.984
3/6/2019,JPY,93.1077,93.003,93.2125
5/31/2019,JPY,92.9953,92.895,93.0956
5/30/2019,JPY,92.4223,92.3185,92.5261
5/29/2019,JPY,92.5038,92.3998,92.6078
5/28/2019,JPY,92.4757,92.3737,92.5777
5/27/2019,JPY,92.4609,92.3569,92.5649
5/24/2019,JPY,92.3554,92.2515,92.4593
5/23/2019,JPY,91.7109,91.6078,91.8139
5/22/2019,JPY,91.61,91.5153,91.7046
5/21/2019,JPY,91.9741,91.8705,92.0776
5/20/2019,JPY,92.2,92.0962,92.3038
5/17/2019,JPY,92.2076,92.1038,92.3114
5/16/2019,JPY,92.4745,92.3741,92.5748
5/15/2019,JPY,92.2858,92.1819,92.3897
5/14/2019,JPY,92.6263,92.5257,92.7269
5/13/2019,JPY,92.0902,91.9987,92.1817
10/5/2019,JPY,92.1792,92.0839,92.2746
9/5/2019,JPY,91.8491,91.7458,91.9524
8/5/2019,JPY,91.3834,91.2806,91.4863
7/5/2019,JPY,91.0122,90.9139,91.1106
6/5/2019,JPY,90.7643,90.6623,90.8663
3/5/2019,JPY,90.4811,90.3793,90.583
2/5/2019,JPY,90.7639,90.6702,90.8577
4/30/2019,JPY,90.6719,90.5731,90.7707
4/29/2019,JPY,90.9694,90.865,91.0738
4/26/2019,JPY,90.9689,90.8712,91.0667
4/25/2019,JPY,90.8339,90.7323,90.9356
4/24/2019,JPY,90.7018,90.6003,90.8033
4/23/2019,JPY,90.5386,90.4439,90.6332
4/18/2019,JPY,90.4213,90.3199,90.5228
4/17/2019,JPY,90.2403,90.1469,90.3336
4/16/2019,JPY,90.1479,90.0466,90.2493
4/15/2019,JPY,90.2306,90.1291,90.332
12/4/2019,JPY,90.6911,90.589,90.7932
11/4/2019,JPY,91.0146,90.9205,91.1087
10/4/2019,JPY,90.7181,90.62,90.8162
9/4/2019,JPY,90.4197,90.3258,90.5136
8/4/2019,JPY,90.0885,89.9894,90.1876
5/4/2019,JPY,90.2803,90.1825,90.378
4/4/2019,JPY,90.4731,90.3711,90.575
3/4/2019,JPY,90.6345,90.5365,90.7324
2/4/2019,JPY,90.7813,90.6872,90.8754
1/4/2019,JPY,90.9695,90.8719,91.0671
3/29/2019,JPY,90.9419,90.8394,91.0445
3/28/2019,JPY,91.603,91.4997,91.7063
3/27/2019,JPY,91.2675,91.1647,91.3703
3/26/2019,JPY,91.6729,91.5696,91.7761
3/25/2019,JPY,91.3487,91.2414,91.456
3/22/2019,JPY,91.0986,90.9958,91.2013
3/21/2019,JPY,90.6423,90.5404,90.7442
3/20/2019,JPY,90.3674,90.2697,90.4651
3/19/2019,JPY,90.2523,90.1545,90.35
3/18/2019,JPY,89.9068,89.8132,90.0005
3/15/2019,JPY,89.7641,89.6584,89.8698
3/14/2019,JPY,90.0265,89.9246,90.1284
3/13/2019,JPY,90.1076,90.0055,90.2097
12/3/2019,JPY,89.6984,89.5962,89.8006
11/3/2019,JPY,89.796,89.6938,89.8983
8/3/2019,JPY,89.23,89.1285,89.3314
7/3/2019,JPY,89.4868,89.3854,89.5883
6/3/2019,JPY,89.4007,89.3034,89.4981
5/3/2019,JPY,89.3803,89.279,89.4816
4/3/2019,JPY,89.3628,89.2655,89.4601
1/3/2019,JPY,90.0354,89.9357,90.135
2/28/2019,JPY,90.2938,90.1913,90.3962
2/27/2019,JPY,90.4619,90.3593,90.5645
2/26/2019,JPY,90.2991,90.2007,90.3975
2/25/2019,JPY,90.5193,90.4167,90.6219
2/22/2019,JPY,90.4865,90.3823,90.5906
2/21/2019,JPY,90.453,90.3571,90.5489
2/20/2019,JPY,90.572,90.4776,90.6665
2/19/2019,JPY,90.6003,90.4976,90.7031
2/18/2019,JPY,90.5933,90.4906,90.696
2/15/2019,JPY,90.5142,90.4199,90.6086
2/14/2019,JPY,90.7764,90.6817,90.871
2/13/2019,JPY,90.802,90.7074,90.8967
12/2/2019,JPY,91.0712,90.9682,91.1741
11/2/2019,JPY,91.3937,91.2943,91.4931
8/2/2019,JPY,91.2716,91.168,91.3752
7/2/2019,JPY,91.1322,91.037,91.2274
6/2/2019,JPY,91.1363,91.0328,91.2398
5/2/2019,JPY,91.2653,91.1617,91.3689
4/2/2019,JPY,91.4704,91.3667,91.574
1/2/2019,JPY,92.6856,92.5764,92.7948
1/31/2019,JPY,92.0907,91.9894,92.1921
1/30/2019,JPY,91.9691,91.8678,92.0704
1/29/2019,JPY,91.8713,91.7675,91.9751
1/28/2019,JPY,91.9498,91.846,92.0536
1/25/2019,JPY,92.2083,92.1045,92.3121
1/24/2019,JPY,92.4095,92.3057,92.5133
1/23/2019,JPY,92.85,92.7544,92.9456
1/22/2019,JPY,92.6473,92.5519,92.7427
1/21/2019,JPY,92.991,92.8868,93.0952
1/18/2019,JPY,92.9726,92.8727,93.0724
1/17/2019,JPY,93.4973,93.395,93.5996
1/16/2019,JPY,93.7974,93.6879,93.9069
1/15/2019,JPY,94.0118,93.9063,94.1173
1/14/2019,JPY,94.0442,93.9387,94.1496
11/1/2019,JPY,94.0821,93.9766,94.1876
10/1/2019,JPY,93.6575,93.5613,93.7538
9/1/2019,JPY,93.7322,93.6274,93.8371
8/1/2019,JPY,94.1014,93.996,94.2068
7/1/2019,JPY,94.3118,94.2089,94.4147
4/1/2019,JPY,94.8439,94.7492,94.9386
3/1/2019,JPY,93.4679,93.3661,93.5697
2/1/2019,JPY,92.5117,92.4082,92.6151
12/31/2018,JPY,92.2728,92.1697,92.376
12/28/2018,JPY,91.8681,91.7654,91.9707
12/27/2018,JPY,91.6424,91.5442,91.7407
12/24/2018,JPY,91.7739,91.6714,91.8765
12/21/2018,JPY,91.0087,90.9067,91.1107
12/20/2018,JPY,90.7511,90.6524,90.8497
12/19/2018,JPY,91.0519,90.9589,91.1449
12/18/2018,JPY,91.0397,90.9469,91.1326
12/17/2018,JPY,90.394,90.3003,90.4877
12/14/2018,JPY,90.3895,90.2974,90.4816
12/13/2018,JPY,90.6967,90.5963,90.797
11/12/2018,JPY,90.7919,90.6912,90.8925
10/12/2018,JPY,90.8527,90.7519,90.9534
7/12/2018,JPY,90.8648,90.7722,90.9574
6/12/2018,JPY,90.8108,90.7103,90.9113
5/12/2018,JPY,90.9491,90.8527,91.0456
4/12/2018,JPY,90.4466,90.3465,90.5466
3/12/2018,JPY,90.2983,90.2062,90.3903
11/30/2018,JPY,90.571,90.4667,90.6753
11/29/2018,JPY,90.129,90.0372,90.2208
11/28/2018,JPY,90.3908,90.2909,90.4908
11/27/2018,JPY,90.4705,90.3782,90.5628
11/26/2018,JPY,90.885,90.7923,90.9778
11/23/2018,JPY,90.7029,90.5983,90.8075
11/22/2018,JPY,90.5866,90.4941,90.6791
11/21/2018,JPY,91.5558,91.4546,91.657
11/20/2018,JPY,91.3543,91.2614,91.4472
11/19/2018,JPY,90.9316,90.8314,91.0318
11/16/2018,JPY,91.0237,90.9235,91.124
11/15/2018,JPY,90.3275,90.2278,90.4271
11/14/2018,JPY,90.1193,90.0157,90.2229
11/13/2018,JPY,90.0072,89.9075,90.1069
12/11/2018,JPY,89.6445,89.5488,89.7402
9/11/2018,JPY,89.4294,89.3376,89.5211
8/11/2018,JPY,89.8328,89.7366,89.929
7/11/2018,JPY,90.0643,89.9639,90.1647
6/11/2018,JPY,89.5575,89.4653,89.6496
5/11/2018,JPY,89.8354,89.7349,89.9358
2/11/2018,JPY,90.2756,90.1749,90.3764
1/11/2018,JPY,90.015,89.9148,90.1151
10/31/2018,JPY,90.2701,90.1695,90.3707
10/30/2018,JPY,90.3744,90.2735,90.4753
10/29/2018,JPY,90.5684,90.4668,90.6699
10/26/2018,JPY,89.9492,89.8564,90.0421
10/25/2018,JPY,89.8811,89.7828,89.9794
10/24/2018,JPY,90.1643,90.0631,90.2655
10/23/2018,JPY,89.6753,89.5747,89.776
10/22/2018,JPY,89.8852,89.7843,89.9862
10/19/2018,JPY,89.7452,89.6483,89.842
10/18/2018,JPY,89.9951,89.8899,90.1002
10/17/2018,JPY,90.0558,89.9586,90.153
10/16/2018,JPY,90.2728,90.1753,90.3703
10/15/2018,JPY,89.9543,89.8611,90.0475
12/10/2018,JPY,89.785,89.688,89.882
11/10/2018,JPY,89.1357,89.0356,89.2359
9/10/2018,JPY,89.2092,89.1089,89.3094
8/10/2018,JPY,88.5465,88.447,88.6459
5/10/2018,JPY,88.6576,88.5504,88.7649
4/10/2018,JPY,88.6733,88.566,88.7805
3/10/2018,JPY,88.7575,88.6657,88.8493
2/10/2018,JPY,88.5608,88.4614,88.6602
1/10/2018,JPY,88.9207,88.8208,89.0206
9/28/2018,JPY,89.2898,89.1974,89.3822
9/27/2018,JPY,89.4111,89.3186,89.5037
9/26/2018,JPY,89.5362,89.4436,89.6287
9/25/2018,JPY,89.7316,89.6308,89.8324
9/24/2018,JPY,89.5882,89.4834,89.6929
9/21/2018,JPY,89.8506,89.7495,89.9518
9/20/2018,JPY,89.8522,89.759,89.9453
9/19/2018,JPY,89.8186,89.7255,89.9117
9/18/2018,JPY,90.0332,89.9343,90.1321
9/17/2018,JPY,90.0971,89.9958,90.1984
9/14/2018,JPY,90.6489,90.5471,90.7507
9/13/2018,JPY,90.6693,90.5672,90.7714
12/9/2018,JPY,90.4333,90.3314,90.5353
11/9/2018,JPY,90.3822,90.2803,90.4841
10/9/2018,JPY,90.7107,90.6002,90.8211
7/9/2018,JPY,91.0629,90.9642,91.1615
6/9/2018,JPY,90.4313,90.3334,90.5292
5/9/2018,JPY,90.5288,90.4186,90.639
4/9/2018,JPY,90.5965,90.5024,90.6906
3/9/2018,JPY,90.8256,90.723,90.9281
8/31/2018,JPY,90.338,90.232,90.444
8/30/2018,JPY,90.6729,90.5747,90.7711
8/29/2018,JPY,90.6599,90.5617,90.7581
8/28/2018,JPY,90.765,90.6652,90.8648
8/27/2018,JPY,90.761,90.6587,90.8633
8/24/2018,JPY,91.1771,91.0783,91.276
8/23/2018,JPY,91.1389,91.0401,91.2377
8/22/2018,JPY,91.4086,91.3056,91.5116
8/20/2018,JPY,91.3282,91.2336,91.4229
8/17/2018,JPY,91.1432,91.0363,91.2501
8/16/2018,JPY,91.0236,90.9251,91.1222
8/15/2018,JPY,90.9096,90.8029,91.0162
8/14/2018,JPY,91.3515,91.2526,91.4505
8/13/2018,JPY,91.1284,91.0294,91.2273
10/8/2018,JPY,90.4098,90.3034,90.5162
9/8/2018,JPY,90.3565,90.2584,90.4546
8/8/2018,JPY,90.339,90.2409,90.4371
7/8/2018,JPY,90.1031,90.0013,90.2049
6/8/2018,JPY,90.1593,90.0614,90.2572
3/8/2018,JPY,90.0419,89.9482,90.1357
2/8/2018,JPY,89.7165,89.6112,89.8218
1/8/2018,JPY,89.802,89.7006,89.9035
7/31/2018,JPY,90.4457,90.3435,90.548
7/30/2018,JPY,90.4066,90.3124,90.5008
7/27/2018,JPY,90.4713,90.3772,90.5655
7/26/2018,JPY,90.7226,90.62,90.8252
7/25/2018,JPY,90.309,90.2029,90.4151
7/24/2018,JPY,90.3414,90.2354,90.4475
7/23/2018,JPY,90.0525,89.955,90.1499
7/20/2018,JPY,89.1406,89.0403,89.2409
7/19/2018,JPY,89.2501,89.1495,89.3506
7/18/2018,JPY,88.9562,88.856,89.0564
7/17/2018,JPY,89.3467,89.2458,89.4477
7/16/2018,JPY,89.4477,89.347,89.5485
7/13/2018,JPY,89.6389,89.546,89.7318
12/7/2018,JPY,90.6507,90.5567,90.7447
11/7/2018,JPY,90.7139,90.6117,90.816
10/7/2018,JPY,91.2274,91.1287,91.326
9/7/2018,JPY,91.2417,91.1388,91.3446
6/7/2018,JPY,91.0892,90.9865,91.192
5/7/2018,JPY,91.1415,91.0386,91.2443
4/7/2018,JPY,91.0899,90.9873,91.1926
3/7/2018,JPY,91.016,90.9134,91.1185
2/7/2018,JPY,91.11,91.0033,91.2168
6/29/2018,JPY,91.6387,91.5397,91.7377
6/28/2018,JPY,91.5719,91.4771,91.6667
6/27/2018,JPY,91.8298,91.7263,91.9333
6/26/2018,JPY,91.9463,91.8409,92.0518
6/25/2018,JPY,92.1091,92.0051,92.2132
6/22/2018,JPY,91.6845,91.5836,91.7854
6/21/2018,JPY,91.6444,91.5411,91.7476
6/20/2018,JPY,91.7453,91.6379,91.8527
6/19/2018,JPY,91.5358,91.4329,91.6388
6/18/2018,JPY,91.6766,91.5735,91.7798
6/14/2018,JPY,91.5755,91.4725,91.6785
6/13/2018,JPY,91.7368,91.6445,91.8292
12/6/2018,JPY,91.973,91.8719,92.074
11/6/2018,JPY,92.2779,92.1739,92.3819
8/6/2018,JPY,91.9568,91.8531,92.0606
7/6/2018,JPY,91.6966,91.5932,91.8001
6/6/2018,JPY,91.998,91.9027,92.0933
5/6/2018,JPY,92.1184,92.0229,92.2139
4/6/2018,JPY,93.4726,93.376,93.5691
5/31/2018,JPY,93.51,93.3951,93.6248
5/30/2018,JPY,93.51,93.3951,93.6248
5/29/2018,JPY,93.0558,92.9513,93.1602
5/28/2018,JPY,92.6472,92.5472,92.7473
5/25/2018,JPY,92.315,92.2111,92.419
5/24/2018,JPY,91.7498,91.6382,91.8615
5/23/2018,JPY,90.7976,90.6952,90.8999
5/22/2018,JPY,90.4478,90.3538,90.5418
5/21/2018,JPY,90.676,90.5736,90.7785
5/18/2018,JPY,90.689,90.5864,90.7916
5/17/2018,JPY,91.1034,91.0003,91.2065
5/16/2018,JPY,91.0291,90.9302,91.1279
5/15/2018,JPY,91.5661,91.4648,91.6674
5/14/2018,JPY,91.9578,91.8561,92.0594
11/5/2018,JPY,91.6638,91.56,91.7676
10/5/2018,JPY,91.6876,91.5839,91.7912
9/5/2018,JPY,91.9847,91.8805,92.0889
8/5/2018,JPY,91.7036,91.608,91.7993
7/5/2018,JPY,91.8509,91.7509,91.9509
4/5/2018,JPY,91.6988,91.5973,91.8004
3/5/2018,JPY,91.1482,91.0448,91.2516
2/5/2018,JPY,91.4006,91.3053,91.4959
4/30/2018,JPY,91.91,91.8058,92.0142
4/27/2018,JPY,91.881,91.7684,91.9936
4/26/2018,JPY,91.662,91.5616,91.7623
4/25/2018,JPY,91.7575,91.6422,91.8728
4/24/2018,JPY,92.354,92.2231,92.4848
